Dates,EURUSD,EURGBP,EURJPY,EURCHF,EURSEK,EURDKK,EURAUD,EURCAD,USDGBP,USDJPY,USDCHF,USDSEK,USDDKK,USDAUD,USDCAD,GBPUSD,GBPJPY,GBPCHF,GBPSEK,GBPDKK,GBPAUD,GBPCAD,JPYUSD,JPYGBP,JPYCHF,JPYSEK,JPYDKK,JPYAUD,JPYCAD,SEKUSD,SEKGBP,SEKJPY,SEKCHF,SEKDKK,SEKAUD,SEKCAD,DKKUSD,DKKGBP,DKKJPY,DKKCHF,DKKSEK,DKKAUD,DKKCAD,AUDUSD,AUDGBP,AUDJPY,AUDCHF,AUDSEK,AUDDKK,AUDCAD,CADUSD,CADGBP,CADJPY,CADCHF,CADSEK,CADDKK,CADAUD
2006-07-10,1.27385,0.69197124,145.32718,1.5679182,9.180764,7.4596014,1.7028941,1.4337819,0.54321253,114.085,1.23085,7.2071,5.85595,1.336809,1.12555,1.8409001,210.01909,2.2658718,13.26755,10.780218,2.4609318,2.072025,0.008765394,0.004761472,0.010788885,0.06317307,0.051329706,0.011717658,0.009865889,0.13875206,0.075371854,15.829529,0.17078297,0.8125251,0.185485,0.15617238,0.17076649,0.0927625,19.481895,0.21018793,1.2307311,0.22828218,0.19220622,0.74805,0.40635014,85.34128,0.9207373,5.391271,4.380543,0.8419677,0.8884545,0.4826196,101.35933,1.0935543,6.40318,5.202745,1.187694
2006-07-11,1.2750499,0.6919841,145.70633,1.566845,9.163401,7.459552,1.6963346,1.4436115,0.5427114,114.275,1.22885,7.1867,5.8504,1.3304064,1.1322,1.8426,210.56311,2.2642791,13.242213,10.779947,2.451407,2.0861917,0.008750821,0.00474917,0.010753446,0.062889524,0.0511958,0.011642148,0.009907679,0.13914593,0.075516075,15.900901,0.17098947,0.8140593,0.18512063,0.15754102,0.17092848,0.09276483,19.532852,0.21004546,1.2284117,0.22740434,0.19352522,0.75165004,0.40792903,85.894806,0.92366517,5.401883,4.3974533,0.8510182,0.88323617,0.4793423,100.931816,1.0853648,6.3475533,5.167285,1.1750631
2006-07-12,1.2687501,0.69245464,146.63579,1.5684923,9.176235,7.4596796,1.686607,1.4447258,0.545777,115.575,1.23625,7.2325,5.87955,1.3293453,1.1387,1.8322501,211.7623,2.2651193,13.251749,10.772806,2.4356933,2.0863833,0.008652391,0.004722276,0.010696518,0.06257842,0.050872166,0.011502015,0.009852477,0.13826478,0.07546174,15.979951,0.17092983,0.81293464,0.18380164,0.15744211,0.17008105,0.09282633,19.657116,0.2102627,1.2301112,0.22609645,0.19367129,0.75224996,0.41056073,86.941284,0.929969,5.440648,4.422891,0.85658705,0.87819445,0.47929835,101.49732,1.085668,6.3515415,5.1633883,1.1674237
2006-07-13,1.26935,0.68887204,146.28625,1.5618082,9.190221,7.459653,1.6818151,1.4370311,0.54269665,115.245,1.2304,7.2401,5.87675,1.324942,1.1321,1.84265,212.35622,2.2671967,13.34097,10.828794,2.4414043,2.086064,0.008677166,0.004709069,0.010676385,0.06282355,0.050993536,0.011496741,0.009823419,0.13811964,0.074957065,15.917598,0.1699424,0.81169456,0.1830005,0.15636525,0.17016208,0.09234639,19.610329,0.20936742,1.2319905,0.22545488,0.19264048,0.75475,0.40960032,86.98117,0.9286444,5.4644656,4.4354773,0.8544525,0.8833142,0.47937167,101.79755,1.0868298,6.395283,5.1910167,1.1703401
2006-07-14,1.26345,0.6887726,146.97083,1.5625719,9.203728,7.459283,1.6779999,1.4251084,0.54515225,116.325,1.23675,7.2846,5.9039,1.3281094,1.12795,1.83435,213.38075,2.2686324,13.362506,10.829819,2.4362175,2.069055,0.008596605,0.004686459,0.010631851,0.06262282,0.050753497,0.011417232,0.00969654,0.1372759,0.07483627,15.968619,0.16977598,0.81046325,0.18231742,0.15484035,0.16937956,0.092337646,19.703077,0.20948018,1.2338623,0.22495459,0.19105166,0.75295,0.4104724,87.58691,0.93121094,5.4849396,4.4453416,0.84928995,0.88656414,0.48331243,103.12957,1.0964582,6.458265,5.234186,1.1774541
2006-07-17,1.25185,0.6880754,146.62292,1.562747,9.2366495,7.4597745,1.6730372,1.4194101,0.54964685,117.125,1.24835,7.3784,5.959,1.3364518,1.13385,1.81935,213.09137,2.2711856,13.423892,10.841507,2.4314735,2.06287,0.008537887,0.004692823,0.010658271,0.06299594,0.05087727,0.011410474,0.009680683,0.13553074,0.07449404,15.874038,0.1691898,0.8076277,0.18113029,0.15367153,0.16781339,0.092238106,19.655144,0.20948985,1.2381943,0.2242745,0.1902752,0.74824995,0.41127324,87.63878,0.93407786,5.5208874,4.4588213,0.8484032,0.8819509,0.48476154,103.2985,1.1009835,6.5073867,5.2555456,1.1786848
2006-07-18,1.2492499,0.6842768,146.58073,1.5659348,9.264125,7.459896,1.6706786,1.4156501,0.5477501,117.335,1.2535,7.41575,5.9715,1.3373454,1.1332,1.82565,214.21263,2.2884521,13.538564,10.901869,2.4415245,2.0688267,0.008522606,0.004668259,0.010683087,0.06320152,0.050892744,0.011397668,0.009657818,0.13484813,0.07386308,15.822406,0.16903213,0.80524564,0.18033853,0.15280992,0.16746211,0.09172739,19.649166,0.20991376,1.2418572,0.22395468,0.18976808,0.74775,0.40958014,87.73724,0.9373046,5.545127,4.465189,0.8473503,0.8824567,0.48336577,103.54306,1.1061594,6.5440784,5.2695904,1.1801494
2006-07-19,1.2565501,0.6830562,147.09804,1.5691798,9.245255,7.460326,1.6793185,1.423043,0.54359645,117.065,1.2488,7.35765,5.93715,1.3364518,1.1325,1.8396,215.35277,2.2972925,13.535132,10.921981,2.4585366,2.083347,0.008542263,0.004643544,0.010667578,0.06285098,0.0507167,0.011416323,0.009674113,0.13591297,0.073881805,15.910652,0.16972812,0.80693567,0.18164113,0.15392144,0.16843098,0.091558486,19.717373,0.21033663,1.2392561,0.22509989,0.1907481,0.74824995,0.406746,87.59388,0.93441457,5.505361,4.442472,0.8473931,0.88300216,0.47999683,103.36865,1.1026931,6.4968204,5.2425165,1.1800898
2006-07-20,1.26465,0.6832068,147.62892,1.571454,9.238774,7.459791,1.6818273,1.4336072,0.5402339,116.735,1.2426,7.3054,5.8987,1.3298757,1.1336,1.85105,216.08232,2.3001146,13.52266,10.918789,2.4616663,2.0983503,0.008566411,0.004627866,0.010644622,0.06258106,0.05053069,0.011392262,0.009710884,0.13688505,0.07394994,15.979276,0.17009336,0.80744386,0.1820401,0.15517288,0.16952887,0.09158525,19.789953,0.21065657,1.2384762,0.22545233,0.19217792,0.75194997,0.40622887,87.77888,0.934373,5.493295,4.4355273,0.8524105,0.8821454,0.47656485,102.97724,1.0961539,6.444425,5.203511,1.1731437
2006-07-21,1.2686499,0.68236333,147.2966,1.5694468,9.241036,7.460106,1.6831176,1.4433429,0.53786576,116.105,1.2371,7.28415,5.88035,1.3266999,1.1377,1.8592,215.86243,2.3000164,13.542692,10.932747,2.4666004,2.1152117,0.008612894,0.004632581,0.010655011,0.06273761,0.05064683,0.011426725,0.009798889,0.13728437,0.07384056,15.939402,0.1698345,0.8072801,0.18213515,0.15618841,0.17005791,0.09146833,19.744574,0.21037863,1.2387273,0.2256158,0.19347487,0.75374997,0.4054163,87.514145,0.93246406,5.490428,4.432314,0.8575413,0.8789664,0.47276592,102.0524,1.0873693,6.402523,5.16863,1.1661246
2006-07-24,1.26255,0.68233037,147.33327,1.5740211,9.262004,7.4612284,1.6759143,1.4435365,0.5404383,116.695,1.2467,7.33595,5.90965,1.3274043,1.14335,1.85035,215.92659,2.3068314,13.574075,10.93492,2.4561625,2.1155977,0.008569348,0.004631204,0.010683406,0.0628643,0.050641846,0.011374989,0.009797764,0.136315,0.07366985,15.907279,0.16994391,0.80557394,0.18094511,0.15585576,0.16921477,0.09145014,19.746517,0.21096006,1.2413511,0.22461641,0.19347171,0.75335,0.4071392,87.91218,0.93920153,5.526538,4.452035,0.8613427,0.8746228,0.47267967,102.06411,1.0903924,6.416189,5.1687145,1.1609781
2006-07-25,1.2627,0.68359363,147.56543,1.5758495,9.248961,7.461673,1.6718966,1.4402355,0.54137456,116.865,1.248,7.32475,5.9093,1.3240649,1.1406,1.84715,215.86717,2.3052433,13.529912,10.915363,2.4457464,2.1068592,0.008556882,0.004632478,0.010678989,0.06267702,0.05056518,0.011329867,0.009759979,0.13652343,0.07391031,15.95481,0.17038123,0.80675787,0.18076587,0.15571861,0.16922478,0.09161399,19.776455,0.21119253,1.2395293,0.22406459,0.19301778,0.75525004,0.40887317,88.26229,0.9425521,5.5320177,4.462999,0.86143816,0.8767316,0.47464016,102.459236,1.094161,6.4218397,5.1808696,1.1608495
2006-07-26,1.26155,0.68306345,147.4058,1.5759914,9.256749,7.4610586,1.6615738,1.4379146,0.5414478,116.845,1.24925,7.3376,5.9142,1.3170892,1.1398,1.8469,215.80103,2.30724,13.551814,10.9229355,2.432532,2.1050966,0.008558347,0.004633898,0.010691515,0.062797725,0.050615773,0.011272106,0.009754803,0.13628434,0.073790856,15.924144,0.17025322,0.8060128,0.17949863,0.15533689,0.16908458,0.09155048,19.756687,0.21122892,1.2406751,0.22269948,0.19272259,0.75925004,0.41109428,88.71457,0.9484932,5.5710735,4.4903564,0.86539316,0.87734693,0.47503757,102.5136,1.0960257,6.437621,5.188805,1.1555442
2006-07-27,1.27335,0.6829995,147.07193,1.572842,9.23096,7.461831,1.6654896,1.4410503,0.53638,115.5,1.2352,7.24935,5.86,1.307959,1.1317,1.86435,215.33243,2.3028452,13.515326,10.925091,2.4384933,2.109885,0.008658009,0.004643983,0.010694373,0.062764935,0.05073593,0.01132432,0.009798269,0.1379434,0.073990084,15.932463,0.1703877,0.80834836,0.1804243,0.15611055,0.17064846,0.09153242,19.709896,0.21078499,1.2370903,0.22320117,0.19312286,0.76455,0.4100893,88.30552,0.9443722,5.5424905,4.4802628,0.8652412,0.8836264,0.47395954,102.05885,1.0914553,6.405717,5.178051,1.155747
2006-07-28,1.27655,0.68427545,146.42029,1.5723906,9.243243,7.4623923,1.6648842,1.4423101,0.53603494,114.7,1.23175,7.2408,5.84575,1.304206,1.12985,1.86555,213.97858,2.2978914,13.508075,10.905539,2.4330616,2.1077917,0.008718396,0.004673365,0.010738884,0.06312816,0.05096556,0.011370584,0.00985048,0.13810629,0.074029796,15.840791,0.17011242,0.8073348,0.18011905,0.15603939,0.17106445,0.09169652,19.621092,0.21070863,1.2386434,0.22310328,0.19327718,0.76675004,0.4110048,87.94623,0.94444436,5.5518837,4.4822288,0.86631256,0.88507324,0.47443017,101.5179,1.090189,6.4086385,5.173917,1.1543179
2006-07-31,1.27615,0.68351144,146.03622,1.5713872,9.213994,7.46184,1.66534,1.4423685,0.5356043,114.435,1.23135,7.22015,5.84715,1.3049719,1.13025,1.8670499,213.65585,2.298992,13.480381,10.916921,2.4364479,2.110233,0.008738586,0.004680424,0.010760257,0.0630939,0.05109582,0.011403609,0.009876787,0.13850127,0.07418188,15.849393,0.17054354,0.8098377,0.18074027,0.15654106,0.17102349,0.09160092,19.571072,0.21058977,1.2348152,0.22318085,0.1932993,0.7663,0.4104336,87.69154,0.9435835,5.532801,4.480671,0.86611056,0.88476,0.47388127,101.24751,1.0894492,6.3881,5.1733246,1.154587
2006-08-01,1.2742499,0.68236583,146.73625,1.5747181,9.208749,7.461434,1.6719148,1.4469745,0.5355039,115.155,1.2358,7.2268,5.85555,1.3120776,1.13555,1.8673999,215.04044,2.3077328,13.495326,10.934653,2.4501736,2.120526,0.008683948,0.004650288,0.010731623,0.06275716,0.05084929,0.011394014,0.009861058,0.13837384,0.074099734,15.934439,0.17100239,0.8102549,0.18155722,0.15713042,0.17077816,0.091452375,19.665958,0.21104765,1.2341796,0.2240742,0.19392714,0.76215005,0.40813434,87.76539,0.941865,5.507906,4.4628077,0.8654595,0.8806305,0.47158107,101.409004,1.0882832,6.3641405,5.1565757,1.1554556
2006-08-02,1.28105,0.68197185,146.77629,1.5731294,9.192494,7.4610915,1.6741375,1.4412452,0.5323538,114.575,1.228,7.17575,5.8242,1.3068479,1.12505,1.8784499,215.22339,2.3067365,13.479286,10.940468,2.4548483,2.11335,0.008727908,0.004646335,0.010717872,0.06262928,0.050833084,0.011406049,0.009819333,0.13935825,0.0741879,15.966971,0.17113194,0.81165034,0.18212004,0.156785,0.1716974,0.09140376,19.672228,0.21084441,1.2320576,0.22438239,0.19316815,0.76519996,0.40735713,87.67278,0.93966556,5.4908834,4.456678,0.8608882,0.88884944,0.47318238,101.83992,1.0915072,6.378161,5.176837,1.161591
2006-08-03,1.2792,0.6773271,147.17197,1.5760382,9.206914,7.461253,1.6821619,1.4401872,0.52949274,115.05,1.23205,7.1974,5.83275,1.3150109,1.12585,1.8886,217.28343,2.3268495,13.59301,11.015731,2.4835296,2.1262803,0.008691873,0.004602283,0.010708821,0.06255888,0.050697517,0.011429907,0.009785744,0.13893905,0.07356722,15.984939,0.17117985,0.81039673,0.18270637,0.15642452,0.17144573,0.09077927,19.72483,0.2112297,1.2339635,0.225453,0.19302216,0.76044995,0.4026527,87.48977,0.9369123,5.4732623,4.4355145,0.85615253,0.8882178,0.47030488,102.18946,1.0943286,6.392859,5.1807523,1.1680161
2006-08-04,1.28945,0.6748044,147.24875,1.5750632,9.206609,7.4617896,1.6839048,1.4544351,0.5233273,114.195,1.2215,7.13995,5.7868,1.3059093,1.12795,1.91085,218.20952,2.3341033,13.6433735,11.057707,2.4953969,2.1553433,0.008756951,0.004582751,0.010696615,0.062524185,0.05067472,0.011435783,0.009877402,0.14005701,0.07329566,15.993811,0.17107965,0.8104819,0.18290175,0.1579773,0.17280708,0.09043466,19.733706,0.21108386,1.2338339,0.22567037,0.19491774,0.76575,0.40073788,87.44482,0.93536365,5.4674163,4.431242,0.8637277,0.88656414,0.4639632,101.24119,1.0829381,6.3300233,5.130369,1.1577723
2006-08-07,1.28595,0.6733251,147.87782,1.5721382,9.186055,7.4615316,1.6822999,1.4398781,0.52360135,114.995,1.22255,7.1434,5.80235,1.3082156,1.1197,1.9098499,219.6232,2.334887,13.642822,11.081617,2.4984953,2.1384587,0.00869603,0.004553253,0.010631331,0.062119223,0.05045741,0.011376282,0.009736944,0.13998936,0.07329862,16.098078,0.171144,0.8122673,0.18313627,0.15674607,0.17234397,0.09023953,19.818695,0.21069913,1.2311219,0.22546308,0.19297354,0.7644,0.40024087,87.90218,0.93451726,5.4604154,4.4353166,0.8558987,0.8930964,0.46762648,102.70162,1.091855,6.379745,5.182058,1.1683626
2006-08-08,1.28375,0.6731425,147.72754,1.5743269,9.188249,7.4608984,1.6874795,1.4373507,0.52435637,115.075,1.22635,7.15735,5.8118,1.3144922,1.11965,1.9071,219.45952,2.338772,13.649782,11.083684,2.5068681,2.1352844,0.008689985,0.004556649,0.010656962,0.06219726,0.050504453,0.011422917,0.009729741,0.13971652,0.073261246,16.077879,0.17134134,0.81200445,0.18365628,0.1564336,0.17206374,0.09022272,19.800234,0.21101035,1.2315204,0.22617644,0.19265117,0.76075006,0.39890414,87.54331,0.9329458,5.4449544,4.421327,0.8517738,0.89313626,0.46832168,102.77765,1.0952976,6.392489,5.190729,1.1740206
2006-08-09,1.28845,0.6750229,148.38434,1.5750657,9.169641,7.4605117,1.6831483,1.4428062,0.5239031,115.165,1.22245,7.1168,5.7903,1.3063357,1.1198,1.90875,219.8212,2.3333516,13.584192,11.052236,2.4934683,2.1374183,0.008683194,0.004549152,0.01061477,0.06179655,0.050278295,0.011343165,0.00972344,0.1405126,0.073614985,16.182135,0.17176963,0.8136101,0.18355663,0.15734601,0.17270263,0.09047943,19.889297,0.21112032,1.22909,0.2256076,0.1933924,0.7655,0.4010478,88.158806,0.9357855,5.4479103,4.4324746,0.8572069,0.89301664,0.46785417,102.84426,1.0916682,6.3554206,5.170834,1.1665795
2006-08-10,1.27745,0.6752742,147.46243,1.5788642,9.204985,7.4611382,1.6646469,1.4382809,0.52861106,115.435,1.23595,7.20575,5.84065,1.3031014,1.1259,1.89175,218.37416,2.3381083,13.631477,11.049049,2.465142,2.1299214,0.008662884,0.004579296,0.010706891,0.062422577,0.050596874,0.011288617,0.009753541,0.13877806,0.073359616,16.019846,0.17152274,0.8105541,0.1808419,0.15625022,0.17121382,0.09050552,19.764067,0.21161172,1.233724,0.22310898,0.19276965,0.76739997,0.4056561,88.584816,0.94846797,5.529692,4.482115,0.86401564,0.88817835,0.4695009,102.52686,1.097744,6.399991,5.187539,1.1573864
2006-08-11,1.27655,0.6730906,148.13725,1.5789009,9.204756,7.4609246,1.6624992,1.4299914,0.5272732,116.045,1.23685,7.21065,5.8446,1.3023376,1.1202,1.89655,220.08514,2.345748,13.675359,11.084577,2.4699485,2.1245155,0.008617347,0.004543696,0.010658366,0.062136672,0.05036495,0.011222696,0.009653153,0.13868375,0.07312422,16.093555,0.171531,0.8105511,0.18061307,0.15535355,0.1710981,0.09021544,19.855078,0.21162269,1.2337285,0.2228275,0.1916641,0.76785004,0.40486673,89.105156,0.9497153,5.536698,4.4877763,0.8601456,0.8926977,0.47069556,103.5931,1.1041331,6.4369307,5.217461,1.1625938
2006-08-14,1.2744501,0.67351043,148.40334,1.5808278,9.226636,7.4609494,1.6750345,1.4331828,0.5284714,116.445,1.2404,7.2397,5.85425,1.3143195,1.12455,1.89225,220.34305,2.3471467,13.699322,11.077704,2.487021,2.1279297,0.008587745,0.004538378,0.010652239,0.062172696,0.050274804,0.011287041,0.009657349,0.13812727,0.07299631,16.08423,0.17133306,0.80863154,0.18154337,0.15533102,0.17081608,0.09027141,19.890678,0.21188025,1.2366571,0.2245069,0.19209121,0.76085,0.40208748,88.59718,0.9437583,5.5083256,4.454206,0.8556139,0.8892446,0.46994036,103.54809,1.103019,6.4378643,5.20586,1.1687515
2006-08-15,1.2786499,0.6746069,148.34258,1.5812424,9.211202,7.461114,1.6719842,1.4370106,0.52759314,116.015,1.23665,7.20385,5.83515,1.3076168,1.12385,1.8953999,219.89482,2.3439462,13.654177,11.059942,2.4784567,2.130145,0.008619575,0.004547629,0.010659398,0.062094122,0.05029651,0.011271101,0.009687109,0.13881467,0.073237665,16.104584,0.17166516,0.8100044,0.18151641,0.15600687,0.1713752,0.09041638,19.882093,0.21193114,1.2345612,0.2240931,0.19260001,0.76475,0.40347686,88.72247,0.94572806,5.5091443,4.462431,0.8594643,0.88979846,0.46945155,103.229965,1.1003692,6.4099746,5.192107,1.1635154
2006-08-16,1.28525,0.6764295,148.80624,1.5783511,9.200975,7.4611974,1.6715437,1.4353671,0.5263019,115.78,1.22805,7.1589,5.80525,1.3005593,1.1168,1.90005,219.9878,2.3333564,13.602268,11.030266,2.4711277,2.121976,0.008637071,0.004545707,0.010606755,0.061831925,0.050140355,0.011233022,0.00964588,0.13968627,0.07351715,16.172876,0.17154172,0.81091374,0.18167028,0.15600163,0.17225787,0.09065965,19.944016,0.21154128,1.2331768,0.22403157,0.19237758,0.7689,0.40467355,89.02324,0.9442476,5.504478,4.463657,0.8587074,0.8954155,0.47125888,103.6712,1.099615,6.4101896,5.198111,1.1645409
2006-08-17,1.2862,0.6794327,148.58826,1.5796466,9.193244,7.461825,1.6860459,1.4367498,0.5282481,115.525,1.22815,7.1476,5.80145,1.3108737,1.11705,1.89305,218.6946,2.3249493,13.530765,10.982434,2.4815495,2.1146317,0.008656135,0.004572587,0.010631032,0.06187059,0.05021813,0.0113471,0.009669336,0.13990709,0.073905654,16.162767,0.1718269,0.811664,0.18340053,0.15628323,0.1723707,0.09105449,19.913126,0.21169709,1.2320368,0.22595623,0.1925467,0.76285,0.40297404,88.12824,0.93689424,5.4525466,4.425636,0.8521416,0.89521503,0.47289562,103.419716,1.0994583,6.398639,5.193545,1.1735139
2006-08-18,1.28205,0.6820866,148.38446,1.5805112,9.212747,7.461595,1.6908011,1.4414729,0.5320281,115.74,1.2328,7.18595,5.82005,1.3188262,1.12435,1.8796,217.5449,2.3171709,13.506712,10.939365,2.4788659,2.1133282,0.008640056,0.004596752,0.010651461,0.062087007,0.05028555,0.011394732,0.009714446,0.13916045,0.07403727,16.10643,0.17155701,0.8099208,0.18352845,0.15646505,0.17181984,0.09141298,19.886427,0.2118195,1.2346888,0.2266005,0.19318563,0.75825,0.4034103,87.75985,0.9347706,5.448746,4.4130526,0.85253835,0.8894028,0.47318727,102.939476,1.0964558,6.391204,5.1763687,1.1729677
2006-08-21,1.29195,0.68103105,149.69179,1.5786337,9.200234,7.461657,1.6920305,1.4429144,0.52713424,115.865,1.2219,7.1212,5.7755,1.3096719,1.11685,1.89705,219.8017,2.3180053,13.509273,10.956412,2.484513,2.1187203,0.008630734,0.004549556,0.010545894,0.061461184,0.049846802,0.01130343,0.009639235,0.14042577,0.07402323,16.270432,0.17158625,0.811029,0.18391168,0.15683453,0.17314519,0.09127076,20.061466,0.2115661,1.2330016,0.22676338,0.19337721,0.76355004,0.40249336,88.46873,0.9329818,5.4373927,4.409883,0.85277086,0.8953754,0.47198302,103.74267,1.0940591,6.3761473,5.1712403,1.172648
2006-08-22,1.28135,0.67846555,149.21962,1.5800967,9.196697,7.4610453,1.6801285,1.429282,0.52949274,116.455,1.23315,7.17735,5.8228,1.3112174,1.11545,1.8886,219.93692,2.328927,13.555143,10.996941,2.4763653,2.106639,0.008587007,0.004546758,0.010589068,0.06163196,0.05000043,0.011259434,0.009578378,0.13932718,0.07377273,16.225348,0.17181131,0.81127435,0.18268824,0.15541251,0.17173868,0.09093439,19.999828,0.21177956,1.2326287,0.22518675,0.19156592,0.76265,0.40381765,88.81441,0.9404619,5.473806,4.4407587,0.850698,0.89649916,0.47468978,104.40181,1.105518,6.4344883,5.220135,1.1755053
2006-08-23,1.27955,0.67559856,149.09956,1.5791566,9.188001,7.461312,1.6775483,1.4172935,0.527997,116.525,1.23415,7.18065,5.8312,1.3110455,1.10765,1.8939501,220.69254,2.3374186,13.599793,11.044003,2.4830549,2.0978339,0.008581849,0.004531191,0.010591289,0.061623253,0.050042477,0.011251194,0.009505685,0.13926315,0.07353053,16.227638,0.17187163,0.8120713,0.18258034,0.15425484,0.17149128,0.09054688,19.98302,0.21164598,1.2314188,0.22483288,0.18995233,0.76275,0.40272975,88.87945,0.941348,5.4770412,4.447748,0.8448601,0.90281224,0.47668216,105.200195,1.1142057,6.482779,5.2644787,1.183628
2006-08-24,1.27945,0.676403,148.83203,1.579801,9.201485,7.4606013,1.675221,1.421661,0.528667,116.325,1.23475,7.19175,5.8311,1.3093289,1.11115,1.89155,220.03455,2.3355913,13.603555,11.029817,2.476661,2.1017957,0.008596605,0.004544741,0.010614658,0.06182463,0.050127663,0.011255783,0.009552117,0.13904822,0.0735102,16.174784,0.1716898,0.81080407,0.18205985,0.15450343,0.17149423,0.090663336,19.949066,0.2117525,1.2333436,0.22454235,0.19055583,0.76375,0.4037694,88.843216,0.9430404,5.492699,4.4535027,0.84864086,0.8999685,0.47578362,104.688835,1.1112361,6.4723487,5.2478065,1.1783547
2006-08-25,1.27465,0.6758125,149.51007,1.5810121,9.246502,7.460781,1.6857104,1.413332,0.5301946,117.295,1.24035,7.25415,5.8532,1.3224889,1.1088,1.8861,221.2301,2.3394241,13.682053,11.039721,2.4943464,2.0913079,0.008525513,0.004520181,0.01057462,0.06184535,0.049901534,0.011274897,0.009453089,0.13785213,0.07308845,16.169365,0.1709849,0.8068761,0.18230791,0.15285045,0.17084672,0.090582006,20.039465,0.21190973,1.2393477,0.22594288,0.18943484,0.75615,0.40090662,88.69261,0.93789065,5.4852257,4.425897,0.83841914,0.90187585,0.47816968,105.78553,1.1186417,6.5423427,5.2788596,1.1927208
2006-08-28,1.27905,0.6742133,149.8599,1.5799465,9.256485,7.4606986,1.6852889,1.4201932,0.52712035,117.165,1.23525,7.237,5.833,1.3176099,1.11035,1.8971,222.27373,2.3433928,13.729313,11.065784,2.4996376,2.106445,0.008534972,0.004498957,0.010542824,0.06176759,0.049784493,0.011245763,0.009476806,0.13817881,0.07283686,16.18972,0.17068538,0.805997,0.18206577,0.15342684,0.17143837,0.09036865,20.086576,0.21176924,1.2406994,0.2258889,0.1903566,0.75895,0.400058,88.92238,0.93749297,5.4925213,4.426955,0.8427001,0.9006169,0.4747335,105.520775,1.112487,6.5177646,5.2532983,1.1866617
2006-08-29,1.27555,0.6739314,149.11818,1.5778553,9.231219,7.460628,1.676921,1.4182203,0.52834576,116.905,1.237,7.23705,5.84895,1.3146651,1.11185,1.8927,221.26608,2.3412697,13.697564,11.070307,2.4882665,2.1043985,0.008553954,0.004519445,0.010581241,0.06190539,0.050031647,0.011245584,0.009510714,0.13817784,0.073005676,16.15368,0.17092599,0.8081953,0.18165758,0.15363304,0.17097086,0.090331726,19.987349,0.21149094,1.2373246,0.22476941,0.19009395,0.76065,0.4018862,88.92378,0.940924,5.504862,4.4490037,0.8457287,0.8994019,0.4751952,105.14458,1.1125602,6.5090165,5.2605567,1.1824123
